post_id,total_reactions,top_reactions
2601768193268062,9,"Like,Sad"
2601756659935882,1,Like
2601755806602634,4,"Like,Haha"
2601755643269317,9,"Like,Love,Haha"
2601755333269348,68,"Like,Haha"
2601754869936061,10,"Like,Haha,Love"
2601754606602754,52,"Like,Haha,Love"
2601754359936112,0,
2601754156602799,0,
2601753916602823,3,"Like,Love"
2601753619936186,13,"Like,Love,Haha"
2601753516602863,3,Like
2601753066602908,83,"Like,Haha,Love"
2601752973269584,4,Like
2601752196602995,5,Like
2601751626603052,0,
2600559473388934,8,"Love,Like,Sad"
2598090180302530,47,"Like,Love"
2598089680302580,0,
2598089323635949,163,"Sad,Like"
2598088646969350,0,
2598084116969803,11,"Sad,Like,Love"
2598082113636670,1,Wow
2598081940303354,35,"Like,Sad,Love"
2598081840303364,4,"Like,Love"
2598081360303412,22,Like
2598079776970237,381,"Like,Haha,Sad"
2598078930303655,6,"Like,Love"
2598078293637052,139,"Like,Haha,Sad"
2598077553637126,136,"Like,Haha,Angry"
2598077236970491,55,"Like,Love,Sad"
2598075466970668,68,"Like,Haha,Love"
2598074026970812,7,"Like,Haha"
2598073126970902,9,"Like,Haha"
2598072776970937,489,"Like,Haha,Sad"
2598067013638180,3,Like
2598064440305104,1,Like
2598062063638675,10,"Sad,Like,Haha"
2598061410305407,331,"Like,Haha,Love"
2598060240305524,32,"Like,Haha,Love"
2598053950306153,64,"Haha,Like,Love"
2598053553639526,1,Like
2598052490306299,37,"Like,Haha,Love"
2598047090306839,1,Like
2598045703640311,657,"Like,Haha,Love"
2598045373640344,0,
2598044973640384,0,
2598043266973888,31,"Like,Haha"
2598040916974123,9,Like
2598037590307789,2,Like
2597980186980196,9,"Like,Love,Angry"
2597979150313633,32,"Like,Love"
2597976683647213,2,"Like,Haha"
2597975943647287,21,"Like,Love"
2597975900313958,6,Like
2595693367208878,110,"Like,Sad,Love"
2595692243875657,11,"Like,Sad"
2595691433875738,301,"Like,Sad,Love"
2595689027209312,1,Like
2595688757209339,43,"Like,Haha"
2595685567209658,58,"Like,Haha,Wow"
2595683207209894,0,
2595682020543346,0,
2595680150543533,2,"Like,Haha"
2595679483876933,16,"Like,Sad"
2595679387210276,0,
2595679227210292,7,"Like,Love"
2595676470543901,175,"Like,Sad,Haha"
2595676090543939,1,Like
2595675670543981,320,"Like,Haha,Love"
2595675580543990,24,"Like,Haha,Love"
2595672503877631,33,"Sad,Like,Love"
2595671450544403,12,"Like,Love"
2595670830544465,5,Like
2595670710544477,6,"Haha,Like"
2595666600544888,38,"Like,Love"
2594526987325516,3,Like
2594520017326213,16,"Like,Sad"
2594514377326777,2,Like
2594512860660262,771,"Like,Sad,Haha"
2594512563993625,34,"Like,Sad"
2594512423993639,672,"Like,Haha,Love"
2594510673993814,145,"Like,Love,Haha"
2594509893993892,57,"Like,Haha,Love"
2594505770660971,125,"Like,Love,Sad"
2594505513994330,29,"Like,Love"
2594501130661435,2,Like
2594500013994880,267,"Like,Haha,Wow"
2594499010661647,1,Wow
2593405337437681,137,"Like,Haha,Love"
2593404734104408,31,"Like,Love"
2593403807437834,15,"Love,Like"
2593403577437857,75,"Like,Love"
2593402267437988,54,"Sad,Like,Love"
2593401437438071,25,"Like,Haha"
2593399970771551,57,"Haha,Like"
2593399170771631,14,"Like,Wow,Love"
2593396840771864,1,Like
2593395490771999,90,"Like,Love,Haha"
2593395290772019,3,"Like,Love"
2593391864105695,2,"Like,Wow"
2593391584105723,15,"Love,Like"
2593387884106093,6,Like
2593387690772779,1,Sad
2593387180772830,8,"Like,Love"
2593386800772868,43,"Like,Haha"
2593385400773008,9,"Like,Love"
2593384270773121,51,"Sad,Like,Angry"
2593384047439810,0,
2593383787439836,16,"Like,Haha,Love"
2593383657439849,41,"Like,Sad"
2593383297439885,5,Like
2593382597439955,4,"Like,Love,Wow"
2593381124106769,44,"Like,Haha,Love"
2593379674106914,1,Like
2593377400773808,0,
2593376617440553,0,
2593376234107258,11,"Like,Love,Haha"
2593375577440657,67,"Like,Sad,Love"
2593366524108229,3,"Like,Love,Wow"
2593364434108438,26,"Like,Love"
2593360047442210,10,"Like,Haha"
2593359474108934,5,Like
2593358817442333,224,"Like,Love"
2593355664109315,3,Like
2593345304110351,216,"Like,Haha,Wow"
2591138767664338,5,Like
2591135480998000,0,
2591134884331393,22,"Like,Love"
2591133327664882,459,"Like,Sad,Love"
2591132517664963,126,"Like,Haha,Love"
2591130974331784,41,"Like,Love"
2591129227665292,3,"Like,Love,Wow"
2591128530998695,41,"Like,Haha,Sad"
2591126710998877,0,
2591125064332375,1,Like
2591123547665860,0,
2591121707666044,5,"Like,Sad"
2591120207666194,187,"Like,Sad,Love"
2591119380999610,19,"Like,Sad"
2591118437666371,21,"Like,Love"
2591117844333097,316,"Like,Haha,Sad"
2591117040999844,1,Haha
2591116584333223,35,"Like,Haha"
2591116064333275,57,"Like,Haha,Sad"
2591115490999999,162,"Like,Haha,Sad"
2591115114333370,145,"Like,Love,Haha"
2591114391000109,121,"Like,Haha,Love"
2591114011000147,17,"Like,Love,Wow"
2591112761000272,1,Like
2591112064333675,1,Like
2591111564333725,153,"Like,Haha,Love"
2591111341000414,948,"Like,Haha,Love"
